,sampleid,sequencing type
55381,M1022-2F-1A_amp,amplicon
55382,M1022-2F-1A_amp,amplicon
55383,M1022-2F-1A_amp,amplicon
55384,M1022-2F-1A_amp,amplicon
55385,M1022-2F-1A_amp,amplicon
55386,M1022-2F-1A_amp,amplicon
55387,M1022-2F-1A_amp,amplicon
55388,M1022-2F-1A_amp,amplicon
55389,M1022-2F-1A_amp,amplicon
55390,M1022-2F-1A_amp,amplicon
55391,M1022-2F-1A_amp,amplicon
55392,M1022-2F-1A_amp,amplicon
55393,M1022-2F-1A_amp,amplicon
55394,M1022-2F-1A_amp,amplicon
55395,M1022-2F-1A_amp,amplicon
55396,M1022-2F-1A_amp,amplicon
55397,M1022-2F-1A_amp,amplicon
55398,M1022-2F-1A_amp,amplicon
55399,M1022-2F-1A_amp,amplicon
55400,M1022-2F-1A_amp,amplicon
55401,M1022-2F-1A_amp,amplicon
55402,M1022-2F-1A_amp,amplicon
55403,M1022-2F-1A_amp,amplicon
55404,M1027-1F-1A_amp,amplicon
55405,M1027-1F-1A_amp,amplicon
55406,M1027-1F-1A_amp,amplicon
55407,M1027-1F-1A_amp,amplicon
55408,M1027-1F-1A_amp,amplicon
55409,M1027-1F-1A_amp,amplicon
55410,M1027-1F-1A_amp,amplicon
55411,M1027-1F-1A_amp,amplicon
55412,M1027-1F-1A_amp,amplicon
55413,M1027-1F-1A_amp,amplicon
55414,M1027-1F-1A_amp,amplicon
55415,M1027-1F-1A_amp,amplicon
55416,M1027-1F-1A_amp,amplicon
55417,M1027-1F-1A_amp,amplicon
55418,M1027-1F-1A_amp,amplicon
55419,M1027-1F-1A_amp,amplicon
55420,M1027-1F-1A_amp,amplicon
55421,M1027-1F-1A_amp,amplicon
55422,M1027-1F-1A_amp,amplicon
55423,M1027-1F-1A_amp,amplicon
55424,M1027-1F-1A_amp,amplicon
55425,M1027-1F-1A_amp,amplicon
55426,M1027-1F-1A_amp,amplicon
55427,M1027-1F-1A_amp,amplicon
55428,M1027-1F-1A_amp,amplicon
55429,M1027-1F-1A_amp,amplicon
55430,M1027-1F-1A_amp,amplicon
55431,M1027-1F-1A_amp,amplicon
55432,M1027-1F-1A_amp,amplicon
55433,M1027-1F-1A_amp,amplicon
55434,M1027-1F-1A_amp,amplicon
55435,M1027-1F-1A_amp,amplicon
55436,M1027-1F-1A_amp,amplicon
55437,M1027-1F-1A_amp,amplicon
55438,M1027-1F-1A_amp,amplicon
55439,M1027-1F-1A_amp,amplicon
55440,M1027-1F-1A_amp,amplicon
55441,M1027-1F-1A_amp,amplicon
55442,M1027-1F-1A_amp,amplicon
55443,M1027-1F-1A_amp,amplicon
55444,M1027-1F-1A_amp,amplicon
55445,M1027-1F-1A_amp,amplicon
55446,M1027-1F-1A_amp,amplicon
55447,M1027-1F-1A_amp,amplicon
55448,M1027-1F-1A_amp,amplicon
55449,M1027-1F-1A_amp,amplicon
55450,M1027-1F-1A_amp,amplicon
55451,M1027-1F-1A_amp,amplicon
55452,M1027-1F-1A_amp,amplicon
55453,M1027-1F-1A_amp,amplicon
55454,M1027-1F-1A_amp,amplicon
55455,M1027-1F-1A_amp,amplicon
55456,M1027-1F-1A_amp,amplicon
55457,M1027-1F-1A_amp,amplicon
55458,M1027-1F-1A_amp,amplicon
55459,M1027-1F-1A_amp,amplicon
55460,M1027-1F-1A_amp,amplicon
55461,M1027-1F-1A_amp,amplicon
55462,M1027-1F-1A_amp,amplicon
55463,M1027-1F-1A_amp,amplicon
55464,M1027-1F-1A_amp,amplicon
55465,M1027-1F-1A_amp,amplicon
55466,M1027-1F-1A_amp,amplicon
55467,M1027-1F-1A_amp,amplicon
55468,M1027-1F-1A_amp,amplicon
55469,M1027-1F-1A_amp,amplicon
55470,M1027-1F-1A_amp,amplicon
55471,M1027-1F-1A_amp,amplicon
55472,M1027-1F-1A_amp,amplicon
55473,M1027-1F-1A_amp,amplicon
55474,M1027-1F-1A_amp,amplicon
55475,M1027-1F-1A_amp,amplicon
55476,M1027-1F-1A_amp,amplicon
55477,M1027-1F-1A_amp,amplicon
55478,M1027-1F-1A_amp,amplicon
55479,M1027-1F-1A_amp,amplicon
55480,M1027-1F-1A_amp,amplicon
55481,M1027-1F-1A_amp,amplicon
55482,M1027-1F-1A_amp,amplicon
55483,M1027-1F-1A_amp,amplicon
55484,M1027-1F-1A_amp,amplicon
55485,M1027-1F-1A_amp,amplicon
55486,M1027-1F-1A_amp,amplicon
55487,M1027-1F-1A_amp,amplicon
55488,M1027-1F-1A_amp,amplicon
55489,M1027-1F-1A_amp,amplicon
55490,M1027-1F-1A_amp,amplicon
55491,M1027-1F-1A_amp,amplicon
55492,M1027-1F-1A_amp,amplicon
55493,M1027-1F-1A_amp,amplicon
55494,M1027-1F-1A_amp,amplicon
55495,M1027-1F-1A_amp,amplicon
55496,M1027-1F-1A_amp,amplicon
55497,M1027-1F-1A_amp,amplicon
55498,M1027-1F-1A_amp,amplicon
55499,M1027-1F-1A_amp,amplicon
55500,M1027-1F-1A_amp,amplicon
55501,M1027-1F-1A_amp,amplicon
55502,M1027-1F-1A_amp,amplicon
55503,M1027-1F-1A_amp,amplicon
55504,M1027-1F-1A_amp,amplicon
55505,M1027-1F-1A_amp,amplicon
55506,M1027-1F-1A_amp,amplicon
55507,M1027-1F-1A_amp,amplicon
55508,M1027-1F-1A_amp,amplicon
55509,M1027-1F-1A_amp,amplicon
55510,M1027-1F-1A_amp,amplicon
55511,M1027-1F-1A_amp,amplicon
55512,M1027-1F-1A_amp,amplicon
55513,M1027-1F-1A_amp,amplicon
55514,M1027-1F-1A_amp,amplicon
55515,M1027-1F-1A_amp,amplicon
55516,M1027-1F-1A_amp,amplicon
55517,M1027-1F-1A_amp,amplicon
55518,M1027-1F-1A_amp,amplicon
55519,M1027-1F-1A_amp,amplicon
55520,M1027-1F-1A_amp,amplicon
55521,M1027-1F-1A_amp,amplicon
55522,M1027-1F-1A_amp,amplicon
55523,M1027-1F-1A_amp,amplicon
55524,M1027-1F-1A_amp,amplicon
55525,M1027-1F-1A_amp,amplicon
55526,M1027-1F-1A_amp,amplicon
55527,M1027-1F-1A_amp,amplicon
55528,M1027-1F-1A_amp,amplicon
55529,M1027-1F-1A_amp,amplicon
55530,M1027-1F-1A_amp,amplicon
55531,M1027-1F-1A_amp,amplicon
55532,M1027-1F-1A_amp,amplicon
55533,M1027-1F-1A_amp,amplicon
55534,M1027-1F-1A_amp,amplicon
55535,M1027-1F-1A_amp,amplicon
55536,M1027-1F-1A_amp,amplicon
55537,M1027-1F-1A_amp,amplicon
55538,M1027-1F-1A_amp,amplicon
55539,M1027-1F-1A_amp,amplicon
55540,M1027-1F-1A_amp,amplicon
55541,M1027-1F-1A_amp,amplicon
55542,M1027-1F-1A_amp,amplicon
55543,M1027-1F-1A_amp,amplicon
55544,M1027-1F-1A_amp,amplicon
55545,M1027-1F-1A_amp,amplicon
55546,M1027-1F-1A_amp,amplicon
55547,M1027-1F-1A_amp,amplicon
55548,M1027-1F-1A_amp,amplicon
55549,M1027-1F-1A_amp,amplicon
55550,M1027-1F-1A_amp,amplicon
55551,M1027-1F-1A_amp,amplicon
55552,M1027-1F-1A_amp,amplicon
55553,M1027-1F-1A_amp,amplicon
55554,M1027-1F-1A_amp,amplicon
55555,M1027-1F-1A_amp,amplicon
55556,M1027-1F-1A_amp,amplicon
55557,M1027-1F-1A_amp,amplicon
55558,M1027-1F-1A_amp,amplicon
55559,M1027-1F-1A_amp,amplicon
55560,M1027-1F-1A_amp,amplicon
55561,M1027-1F-1A_amp,amplicon
55562,M1027-1F-1A_amp,amplicon
55563,M1027-1F-1A_amp,amplicon
55564,M1027-1F-1A_amp,amplicon
55565,M1027-1F-1A_amp,amplicon
55566,M1027-1F-1A_amp,amplicon
55567,M1027-1F-1A_amp,amplicon
55568,M1027-1F-1A_amp,amplicon
55569,M1027-1F-1A_amp,amplicon
55570,M1027-1F-1A_amp,amplicon
55571,M1027-1F-1A_amp,amplicon
55572,M1027-1F-1A_amp,amplicon
55573,M1027-1F-1A_amp,amplicon
55574,M1027-1F-1A_amp,amplicon
55575,M1027-1F-1A_amp,amplicon
55576,M1027-1F-1A_amp,amplicon
55577,M1027-1F-1A_amp,amplicon
55578,M1027-1F-1A_amp,amplicon
55579,M1027-1F-1A_amp,amplicon
55580,M1027-1F-1A_amp,amplicon
55581,M1027-1F-1A_amp,amplicon
55582,M1027-1F-1A_amp,amplicon
55583,M1027-1F-1A_amp,amplicon
55584,M1027-1F-1A_amp,amplicon
55585,M1027-1F-1A_amp,amplicon
55586,M1027-1F-1A_amp,amplicon
55587,M1027-1F-1A_amp,amplicon
55588,M1027-1F-1A_amp,amplicon
55589,M1027-1F-1A_amp,amplicon
55590,M1027-1F-1A_amp,amplicon
55591,M1027-1F-1A_amp,amplicon
55592,M1027-1F-1A_amp,amplicon
55593,M1027-1F-1A_amp,amplicon
55594,M1027-1F-1A_amp,amplicon
55595,M1027-1F-1A_amp,amplicon
55596,M1027-1F-1A_amp,amplicon
55597,M1027-1F-1A_amp,amplicon
55598,M1027-1F-1A_amp,amplicon
55599,M1027-1F-1A_amp,amplicon
55600,M1027-1F-1A_amp,amplicon
55601,M1027-1F-1A_amp,amplicon
55602,M1027-1F-1A_amp,amplicon
55603,M1027-1F-1A_amp,amplicon
55604,M1027-1F-1A_amp,amplicon
55605,M1027-1F-1A_amp,amplicon
55606,M1027-1F-1A_amp,amplicon
55607,M1027-1F-1A_amp,amplicon
55608,M1027-1F-1A_amp,amplicon
55609,M1027-1F-1A_amp,amplicon
55610,M1027-1F-1A_amp,amplicon
55611,M1027-1F-1A_amp,amplicon
55612,M1027-1F-1A_amp,amplicon
55613,M1027-1F-1A_amp,amplicon
55614,M1027-1F-1A_amp,amplicon
55615,M1027-1F-1A_amp,amplicon
55616,M1027-1F-1A_amp,amplicon
55617,M1027-1F-1A_amp,amplicon
55618,M1027-1F-1A_amp,amplicon
55619,M1027-1F-1A_amp,amplicon
55620,M1027-1F-1A_amp,amplicon
55621,M1027-1F-1A_amp,amplicon
55622,M1027-1F-1A_amp,amplicon
55623,M1027-1F-1A_amp,amplicon
55624,M1027-1F-1A_amp,amplicon
55625,M1027-1F-1A_amp,amplicon
55626,M1027-1F-1A_amp,amplicon
55627,M1027-1F-1A_amp,amplicon
55628,M1027-1F-1A_amp,amplicon
55629,M1027-1F-1A_amp,amplicon
55630,M1027-1F-1A_amp,amplicon
55631,M1027-1F-1A_amp,amplicon
55632,M1027-1F-1A_amp,amplicon
55633,M1027-1F-1A_amp,amplicon
55634,M1027-1F-1A_amp,amplicon
55635,M1027-1F-1A_amp,amplicon
55636,M1027-1F-1A_amp,amplicon
55637,M1027-1F-1A_amp,amplicon
55638,M1027-1F-1A_amp,amplicon
55639,M1027-1F-1A_amp,amplicon
55640,M1027-1F-1A_amp,amplicon
55641,M1027-1F-1A_amp,amplicon
55642,M1027-1F-1A_amp,amplicon
55643,M1027-1F-1A_amp,amplicon
55644,M1027-1F-1A_amp,amplicon
55645,M1027-1F-1A_amp,amplicon
55646,M1027-1F-1A_amp,amplicon
55647,M1028-1F-1A_amp,amplicon
55648,M1028-1F-1A_amp,amplicon
55649,M1028-1F-1A_amp,amplicon
55650,M1028-1F-1A_amp,amplicon
55651,M1028-1F-1A_amp,amplicon
55652,M1028-1F-1A_amp,amplicon
55653,M1028-1F-1A_amp,amplicon
55654,M1028-1F-1A_amp,amplicon
55655,M1028-1F-1A_amp,amplicon
55656,M1028-1F-1A_amp,amplicon
55657,M1028-1F-1A_amp,amplicon
55658,M1028-1F-1A_amp,amplicon
55659,M1028-1F-1A_amp,amplicon
55660,M1028-1F-1A_amp,amplicon
55661,M1028-1F-1A_amp,amplicon
55662,M1028-1F-1A_amp,amplicon
55663,M1028-1F-1A_amp,amplicon
55664,M1028-1F-1A_amp,amplicon
55665,M1028-1F-1A_amp,amplicon
55666,M1028-1F-1A_amp,amplicon
55667,M1028-1F-1A_amp,amplicon
55668,M1028-1F-1A_amp,amplicon
55669,M1028-1F-1A_amp,amplicon
55670,M1028-1F-1A_amp,amplicon
55671,M1028-1F-1A_amp,amplicon
55672,M1028-1F-1A_amp,amplicon
55673,M1028-1F-1A_amp,amplicon
55674,M1028-1F-1A_amp,amplicon
55675,M1028-1F-1A_amp,amplicon
55676,M1028-1F-1A_amp,amplicon
55677,M1028-1F-1A_amp,amplicon
55678,M1028-1F-1A_amp,amplicon
55679,M1028-1F-1A_amp,amplicon
55680,M1028-1F-1A_amp,amplicon
55681,M1028-1F-1A_amp,amplicon
55682,M1028-1F-1A_amp,amplicon
55683,M1028-1F-1A_amp,amplicon
55684,M1028-1F-1A_amp,amplicon
55685,M1028-1F-1A_amp,amplicon
55686,M1028-1F-1A_amp,amplicon
55687,M1028-1F-1A_amp,amplicon
55688,M1028-1F-1A_amp,amplicon
55689,M1028-1F-1A_amp,amplicon
55690,M1028-1F-1A_amp,amplicon
55691,M1028-1F-1A_amp,amplicon
55692,M1028-1F-1A_amp,amplicon
55693,M1028-1F-1A_amp,amplicon
55694,M1028-1F-1A_amp,amplicon
55695,M1028-1F-1A_amp,amplicon
55696,M1028-1F-1A_amp,amplicon
55697,M1028-1F-1A_amp,amplicon
55698,M1028-1F-1A_amp,amplicon
55699,M1028-1F-1A_amp,amplicon
55700,M1028-1F-1A_amp,amplicon
55701,M1028-1F-1A_amp,amplicon
55702,M1028-1F-1A_amp,amplicon
55703,M1028-1F-1A_amp,amplicon
55704,M1028-1F-1A_amp,amplicon
55705,M1028-1F-1A_amp,amplicon
55706,M1028-1F-1A_amp,amplicon
55707,M1028-1F-1A_amp,amplicon
55708,M1028-1F-1A_amp,amplicon
55709,M1028-1F-1A_amp,amplicon
55710,M1028-1F-1A_amp,amplicon
55711,M1028-1F-1A_amp,amplicon
55712,M1028-1F-1A_amp,amplicon
55713,M1028-1F-1A_amp,amplicon
55714,M1028-1F-1A_amp,amplicon
55715,M1028-1F-1A_amp,amplicon
55716,M1028-1F-1A_amp,amplicon
55717,M1028-1F-1A_amp,amplicon
55718,M1028-1F-1A_amp,amplicon
55719,M1028-1F-1A_amp,amplicon
55720,M1028-1F-1A_amp,amplicon
55721,M1028-1F-1A_amp,amplicon
55722,M1028-1F-1A_amp,amplicon
55723,M1028-1F-1A_amp,amplicon
55724,M1028-1F-1A_amp,amplicon
55725,M1028-1F-1A_amp,amplicon
55726,M1028-1F-1A_amp,amplicon
55727,M1028-1F-1A_amp,amplicon
55728,M1028-1F-1A_amp,amplicon
55729,M1028-1F-1A_amp,amplicon
55730,M1028-1F-1A_amp,amplicon
55731,M1028-1F-1A_amp,amplicon
55732,M1028-1F-1A_amp,amplicon
55733,M1028-1F-1A_amp,amplicon
55734,M1028-1F-1A_amp,amplicon
55735,M1028-1F-1A_amp,amplicon
55736,M1028-1F-1A_amp,amplicon
55737,M1028-1F-1A_amp,amplicon
55738,M1028-1F-1A_amp,amplicon
55739,M1028-1F-1A_amp,amplicon
55740,M1028-1F-1A_amp,amplicon
55741,M1028-1F-1A_amp,amplicon
55742,M1028-1F-1A_amp,amplicon
55743,M1028-1F-1A_amp,amplicon
55744,M1028-1F-1A_amp,amplicon
55745,M1028-1F-1A_amp,amplicon
55746,M1028-1F-1A_amp,amplicon
55747,M1028-1F-1A_amp,amplicon
55748,M1028-1F-1A_amp,amplicon
55749,M1028-1F-1A_amp,amplicon
55750,M1028-1F-1A_amp,amplicon
55751,M1028-1F-1A_amp,amplicon
55752,M1028-1F-1A_amp,amplicon
55753,M1028-1F-1A_amp,amplicon
55754,M1028-1F-1A_amp,amplicon
55755,M1028-1F-1A_amp,amplicon
55756,M1028-1F-1A_amp,amplicon
55757,M1028-1F-1A_amp,amplicon
55758,M1028-1F-1A_amp,amplicon
55759,M1028-1F-1A_amp,amplicon
55760,M1028-1F-1A_amp,amplicon
55761,M1028-1F-1A_amp,amplicon
55762,M1028-1F-1A_amp,amplicon
55763,M1028-1F-1A_amp,amplicon
55764,M1028-1F-1A_amp,amplicon
55765,M1028-1F-1A_amp,amplicon
55766,M1028-1F-1A_amp,amplicon
55767,M1028-1F-1A_amp,amplicon
55768,M1028-1F-1A_amp,amplicon
55769,M1028-1F-1A_amp,amplicon
55770,M1028-1F-1A_amp,amplicon
55771,M1028-1F-1A_amp,amplicon
55772,M1028-1F-1A_amp,amplicon
55773,M1028-1F-1A_amp,amplicon
55774,M1028-1F-1A_amp,amplicon
55775,M1028-1F-1A_amp,amplicon
55776,M1028-1F-1A_amp,amplicon
55777,M1028-1F-1A_amp,amplicon
55778,M1028-1F-1A_amp,amplicon
55779,M1028-1F-1A_amp,amplicon
55780,M1028-1F-1A_amp,amplicon
55781,M1028-1F-1A_amp,amplicon
55782,M1028-1F-1A_amp,amplicon
55783,M1028-1F-1A_amp,amplicon
55784,M1028-1F-1A_amp,amplicon
55785,M1028-1F-1A_amp,amplicon
55786,M1028-1F-1A_amp,amplicon
55787,M1028-1F-1A_amp,amplicon
55788,M1028-1F-1A_amp,amplicon
55789,M1028-1F-1A_amp,amplicon
55790,M1028-1F-1A_amp,amplicon
55791,M1028-1F-1A_amp,amplicon
55792,M1028-1F-1A_amp,amplicon
55793,M1028-1F-1A_amp,amplicon
55794,M1028-1F-1A_amp,amplicon
55795,M1028-1F-1A_amp,amplicon
55796,M1028-1F-1A_amp,amplicon
55797,M1028-1F-1A_amp,amplicon
55798,M1028-1F-1A_amp,amplicon
55799,M1028-1F-1A_amp,amplicon
55800,M1028-1F-1A_amp,amplicon
55801,M1028-1F-1A_amp,amplicon
55802,M1028-1F-1A_amp,amplicon
55803,M1028-1F-1A_amp,amplicon
55804,M1028-1F-1A_amp,amplicon
55805,M1028-1F-1A_amp,amplicon
55806,M1028-1F-1A_amp,amplicon
55807,M1028-1F-1A_amp,amplicon
55808,M1028-1F-1A_amp,amplicon
55809,M1028-1F-1A_amp,amplicon
55810,M1028-1F-1A_amp,amplicon
55811,M1028-1F-1A_amp,amplicon
55812,M1028-1F-1A_amp,amplicon
55813,M1028-1F-1A_amp,amplicon
55814,M1028-1F-1A_amp,amplicon
55815,M1028-1F-1A_amp,amplicon
55816,M1028-1F-1A_amp,amplicon
55817,M1028-1F-1A_amp,amplicon
55818,M1028-1F-1A_amp,amplicon
55819,M1028-1F-1A_amp,amplicon
55820,M1028-1F-1A_amp,amplicon
55821,M1028-1F-1A_amp,amplicon
55822,M1028-1F-1A_amp,amplicon
55823,M1028-1F-1A_amp,amplicon
55824,M1028-1F-1A_amp,amplicon
55825,M1028-1F-1A_amp,amplicon
55826,M1028-1F-1A_amp,amplicon
55827,M1028-1F-1A_amp,amplicon
55828,M1028-1F-1A_amp,amplicon
55829,M1028-1F-1A_amp,amplicon
55830,M1028-1F-1A_amp,amplicon
55831,M1028-1F-1A_amp,amplicon
55832,M1028-1F-1A_amp,amplicon
55833,M1028-1F-1A_amp,amplicon
55834,M1028-1F-1A_amp,amplicon
55835,M1028-1F-1A_amp,amplicon
55836,M1028-1F-1A_amp,amplicon
55837,M1028-1F-1A_amp,amplicon
55838,M1028-1F-1A_amp,amplicon
55839,M1028-1F-1A_amp,amplicon
55840,M1028-1F-1A_amp,amplicon
55841,M1028-1F-1A_amp,amplicon
55842,M1028-1F-1A_amp,amplicon
55843,M1028-1F-1A_amp,amplicon
55844,M1028-1F-1A_amp,amplicon
55845,M1028-1F-1A_amp,amplicon
55846,M1028-1F-1A_amp,amplicon
55847,M1028-1F-1A_amp,amplicon
55848,M1028-1F-1A_amp,amplicon
55849,M1028-1F-1A_amp,amplicon
55850,M1028-1F-1A_amp,amplicon
55851,M1028-1F-1A_amp,amplicon
55852,M1028-1F-1A_amp,amplicon
55853,M1028-1F-1A_amp,amplicon
55854,M1028-1F-1A_amp,amplicon
55855,M1028-1F-1A_amp,amplicon
55856,M1028-1F-1A_amp,amplicon
55857,M1028-1F-1A_amp,amplicon
55858,M1028-1F-1A_amp,amplicon
55859,M1028-1F-1A_amp,amplicon
55860,M1028-1F-1A_amp,amplicon
55861,M1028-1F-1A_amp,amplicon
55862,M1028-1F-1A_amp,amplicon
55863,M1028-1F-1A_amp,amplicon
55864,M1028-1F-1A_amp,amplicon
55865,M1028-1F-1A_amp,amplicon
55866,M1028-1F-1A_amp,amplicon
55867,M1028-1F-1A_amp,amplicon
55868,M1028-1F-1A_amp,amplicon
55869,M1028-1F-1A_amp,amplicon
55870,M1028-1F-1A_amp,amplicon
55871,M1028-1F-1A_amp,amplicon
55872,M1028-1F-1A_amp,amplicon
55873,M1028-1F-1A_amp,amplicon
55874,M1028-1F-1A_amp,amplicon
55875,M1028-1F-1A_amp,amplicon
55876,M1028-1F-1A_amp,amplicon
55877,M1028-1F-1A_amp,amplicon
55878,M1028-1F-1A_amp,amplicon
55879,M1028-1F-1A_amp,amplicon
55880,M1028-1F-1A_amp,amplicon
55881,M1028-1F-1A_amp,amplicon
55882,M1028-1F-1A_amp,amplicon
55883,M1028-1F-1A_amp,amplicon
55884,M1028-1F-1A_amp,amplicon
55885,M1028-1F-1A_amp,amplicon
55886,M1028-1F-1A_amp,amplicon
55887,M1028-1F-1A_amp,amplicon
55888,M1028-1F-1A_amp,amplicon
55889,M1028-1F-1A_amp,amplicon
55890,M1037-2F-1A_amp,amplicon
55891,M1037-2F-1A_amp,amplicon
55892,M1037-2F-1A_amp,amplicon
55893,M1037-2F-1A_amp,amplicon
55894,M1037-2F-1A_amp,amplicon
55895,M1037-2F-1A_amp,amplicon
55896,M1037-2F-1A_amp,amplicon
55897,M1037-2F-1A_amp,amplicon
55898,M1037-2F-1A_amp,amplicon
55899,M1037-2F-1A_amp,amplicon
55900,M1037-2F-1A_amp,amplicon
55901,M1037-2F-1A_amp,amplicon
55902,M1037-2F-1A_amp,amplicon
55903,M1037-2F-1A_amp,amplicon
55904,M1037-2F-1A_amp,amplicon
55905,M1037-2F-1A_amp,amplicon
55906,M1037-2F-1A_amp,amplicon
55907,M1037-2F-1A_amp,amplicon
55908,M1037-2F-1A_amp,amplicon
55909,M1037-2F-1A_amp,amplicon
55910,M1037-2F-1A_amp,amplicon
55911,M1037-2F-1A_amp,amplicon
55912,M1037-2F-1A_amp,amplicon
55913,M1037-2F-1A_amp,amplicon
55914,M1037-2F-1A_amp,amplicon
55915,M1037-2F-1A_amp,amplicon
55916,M1037-2F-1A_amp,amplicon
55917,M1037-2F-1A_amp,amplicon
55918,M1037-2F-1A_amp,amplicon
55919,M1037-2F-1A_amp,amplicon
55920,M1037-2F-1A_amp,amplicon
55921,M1037-2F-1A_amp,amplicon
55922,M1037-2F-1A_amp,amplicon
55923,M1037-2F-1A_amp,amplicon
55924,M1037-2F-1A_amp,amplicon
55925,M1037-2F-1A_amp,amplicon
55926,M1037-2F-1A_amp,amplicon
55927,M1037-2F-1A_amp,amplicon
55928,M1037-2F-1A_amp,amplicon
55929,M1037-2F-1A_amp,amplicon
55930,M1037-2F-1A_amp,amplicon
55931,M1037-2F-1A_amp,amplicon
55932,M1037-2F-1A_amp,amplicon
55933,M1037-2F-1A_amp,amplicon
55934,M1037-2F-1A_amp,amplicon
55935,M1037-2F-1A_amp,amplicon
55936,M1037-2F-1A_amp,amplicon
55937,M1037-2F-1A_amp,amplicon
55938,M1037-2F-1A_amp,amplicon
55939,M1037-2F-1A_amp,amplicon
55940,M1037-2F-1A_amp,amplicon
55941,M1037-2F-1A_amp,amplicon
55942,M1037-2F-1A_amp,amplicon
55943,M1037-2F-1A_amp,amplicon
55944,M1037-2F-1A_amp,amplicon
55945,M1037-2F-1A_amp,amplicon
55946,M1037-2F-1A_amp,amplicon
55947,M1037-2F-1A_amp,amplicon
55948,M1037-2F-1A_amp,amplicon
55949,M1037-2F-1A_amp,amplicon
55950,M1037-2F-1A_amp,amplicon
55951,M1037-2F-1A_amp,amplicon
55952,M1037-2F-1A_amp,amplicon
55953,M1037-2F-1A_amp,amplicon
55954,M1037-2F-1A_amp,amplicon
55955,M1037-2F-1A_amp,amplicon
55956,M1037-2F-1A_amp,amplicon
55957,M1037-2F-1A_amp,amplicon
55958,M1037-2F-1A_amp,amplicon
55959,M1037-2F-1A_amp,amplicon
55960,M1037-2F-1A_amp,amplicon
55961,M1037-2F-1A_amp,amplicon
55962,M1037-2F-1A_amp,amplicon
55963,M1037-2F-1A_amp,amplicon
55964,M1037-2F-1A_amp,amplicon
55965,M1037-2F-1A_amp,amplicon
55966,M1037-2F-1A_amp,amplicon
55967,M1037-2F-1A_amp,amplicon
55968,M1037-2F-1A_amp,amplicon
55969,M1037-2F-1A_amp,amplicon
55970,M1037-2F-1A_amp,amplicon
55971,M1037-2F-1A_amp,amplicon
55972,M1037-2F-1A_amp,amplicon
55973,M1037-2F-1A_amp,amplicon
55974,M1037-2F-1A_amp,amplicon
55975,M1037-2F-1A_amp,amplicon
55976,M1037-2F-1A_amp,amplicon
55977,M1037-2F-1A_amp,amplicon
55978,M1037-2F-1A_amp,amplicon
55979,M1037-2F-1A_amp,amplicon
55980,M1037-2F-1A_amp,amplicon
55981,M1037-2F-1A_amp,amplicon
55982,M1037-2F-1A_amp,amplicon
55983,M1037-2F-1A_amp,amplicon
55984,M1037-2F-1A_amp,amplicon
55985,M1037-2F-1A_amp,amplicon
55986,M1037-2F-1A_amp,amplicon
55987,M1037-2F-1A_amp,amplicon
55988,M1037-2F-1A_amp,amplicon
55989,M1037-2F-1A_amp,amplicon
55990,M1037-2F-1A_amp,amplicon
55991,M1037-2F-1A_amp,amplicon
55992,M1037-2F-1A_amp,amplicon
55993,M1037-2F-1A_amp,amplicon
55994,M1037-2F-1A_amp,amplicon
55995,M1037-2F-1A_amp,amplicon
55996,M1037-2F-1A_amp,amplicon
55997,M1037-2F-1A_amp,amplicon
55998,M1037-2F-1A_amp,amplicon
55999,M1037-2F-1A_amp,amplicon
56000,M1037-2F-1A_amp,amplicon
56001,M1037-2F-1A_amp,amplicon
56002,M1037-2F-1A_amp,amplicon
56003,M1037-2F-1A_amp,amplicon
56004,M1037-2F-1A_amp,amplicon
56005,M1037-2F-1A_amp,amplicon
56006,M1037-2F-1A_amp,amplicon
56007,M1037-2F-1A_amp,amplicon
56008,M1037-2F-1A_amp,amplicon
56009,M1037-2F-1A_amp,amplicon
56010,M1037-2F-1A_amp,amplicon
56011,M1037-2F-1A_amp,amplicon
56012,M1037-2F-1A_amp,amplicon
56013,M1037-2F-1A_amp,amplicon
56014,M1037-2F-1A_amp,amplicon
56015,M1037-2F-1A_amp,amplicon
56016,M1037-2F-1A_amp,amplicon
56017,M1037-2F-1A_amp,amplicon
56018,M1037-2F-1A_amp,amplicon
56019,M1037-2F-1A_amp,amplicon
56020,M1037-2F-1A_amp,amplicon
56021,M1037-2F-1A_amp,amplicon
56022,M1037-2F-1A_amp,amplicon
56023,M1037-2F-1A_amp,amplicon
56024,M1037-2F-1A_amp,amplicon
56025,M1037-2F-1A_amp,amplicon
56026,M1037-2F-1A_amp,amplicon
56027,M1037-2F-1A_amp,amplicon
56028,M1037-2F-1A_amp,amplicon
56029,M1037-2F-1A_amp,amplicon
56030,M1037-2F-1A_amp,amplicon
56031,M1037-2F-1A_amp,amplicon
56032,M1037-2F-1A_amp,amplicon
56033,M1037-2F-1A_amp,amplicon
56034,M1037-2F-1A_amp,amplicon
56035,M1037-2F-1A_amp,amplicon
56036,M1037-2F-1A_amp,amplicon
56037,M1037-2F-1A_amp,amplicon
56038,M1037-2F-1A_amp,amplicon
56039,M1037-2F-1A_amp,amplicon
56040,M1037-2F-1A_amp,amplicon
56041,M1037-2F-1A_amp,amplicon
56042,M1037-2F-1A_amp,amplicon
56043,M1037-2F-1A_amp,amplicon
56044,M1037-2F-1A_amp,amplicon
56045,M1037-2F-1A_amp,amplicon
56046,M1037-2F-1A_amp,amplicon
